OrderID,OrderDate,DeliveryDate,OriginCity,DestinationCity,Carrier,TransportMode,Warehouse,Weight_kg,Distance_km,ShippingCost_INR,CustomerRating,DeliveryStatus
ORD10964,2024-02-02,2024-02-05,Ahmedabad,Bengaluru,Delhivery,Road,WH-East,103.64,381.1,6695.8357254628345,4.0,Delivered
ORD10198,2024-03-21,2024-03-24,Pune,Kolkata,BlueDart,Road,WH-South,66.05,362.6,357.09,5.0,Delivered
ORD10897,2024-12-21,2024-12-25,Bengaluru,Kolkata,Delhivery,Road,WH-West,35.88,335.3,219.41,2.0,Delivered
ORD11070,2024-11-30,,Mumbai,Hyderabad,Ekart,Road,WH-West,12.18,103.3,161.53,4.0,In Transit
ORD10989,2024-08-11,2024-08-16,Jaipur,Bengaluru,DHL,Road,WH-South,25.19,398.0,167.65,4.0,Delivered
ORD11040,2024-04-02,2024-04-06,Pune,Mumbai,Delhivery,Road,WH-West,22.27,508.1,215.6,3.0,Delivered
ORD10243,2024-04-02,2024-04-05,Ahmedabad,Bengaluru,Delhivery,Road,WH-Central,65.63,437.4,414.46,5.0,Delivered
ORD10066,2024-06-24,2024-06-29,Bengaluru,Delhi,Delhivery,Road,WH-East,24.65,512.7,206.33,3.0,Delivered
ORD11167,2024-05-28,2024-06-02,Chennai,Kolkata,Ekart,Rail,WH-Central,,449.6,154.29,4.0,Delivered
ORD10933,2024-04-11,2024-04-14,Bengaluru,Ahmedabad,BlueDart,Road,WH-Central,27.49,239.2,231.68,5.0,Delivered
ORD10359,2024-12-06,2024-12-21,Mumbai,Chennai,Ekart,Sea,WH-North,22.2,1807.6,321.21,5.0,Delivered
ORD10095,2024-03-08,2024-03-15,kolkata,Jaipur,FedEx,Sea,WH-West,72.03,808.9,498.89,3.0,Delivered
ORD11189,2024-10-11,,Pune,Lucknow,XpressBees,Road,WH-South,37.07,292.5,233.95,4.0,Cancelled
ORD11033,2024-09-10,2024-09-11,Delhi,Pune,Delhivery,Air,WH-Central,21.65,159.5,,4.0,Delivered
ORD10521,2024-07-22,,Bengaluru,Lucknow,Ekart,Road,WH-South,15.95,428.1,145.83,5.0,Cancelled
ORD10974,21/01/2024,,Lucknow,Hyderabad,BlueDart,Air,WH-West,11.91,140.8,116.9,3.0,In Transit
ORD10665,2024-03-21,,Ahmedabad,Bengaluru,XpressBees,Rail,WH-South,17.2,728.4,177.66,4.0,Delayed
ORD10361,2024-05-14,2024-05-27,Chennai,Mumbai,,Sea,WH-Central,6.76,1248.5,130.17,5.0,Delivered
ORD10484,2024-04-03,2024-04-11,Lucknow,Delhi,FedEx,Rail,WH-East,50.53,1048.3,345.11,4.0,Delivered
ORD10311,2024-05-08,2024-05-12,Pune,Chennai,DHL,Road,WH-South,70.87,562.5,399.24,4.0,Delivered
ORD10842,2024-09-20,2024-09-23,Lucknow,Delhi,XpressBees,Road,WH-North,9.99,263.4,,3.0,Delivered
ORD10413,2024-07-15,2024-07-24,Pune,Hyderabad,Delhivery,Sea,WH-East,80.94,1378.5,505.24,3.0,Delivered
ORD10031,2024-07-03,2024-07-13,Bengaluru,Lucknow,XpressBees,Sea,WH-West,48.25,922.0,330.04,5.0,Delivered
ORD10765,2024-03-01,2024-03-06,Jaipur,Bengaluru,Delhivery,Road,WH-South,12.57,626.7,175.84,4.0,Delivered
ORD10458,2024-01-03,2024-01-07,Jaipur,Mumbai,DHL,Road,WH-North,48.32,349.2,316.45,5.0,Delivered
ORD10339,2024-09-09,2024-09-12,Jaipur,Chennai,BlueDart,Road,WH-North,48.89,240.8,241.07,4.0,Delivered
ORD10286,2024-08-26,,Bengaluru,Ahmedabad,FedEx,Rail,WH-South,14.97,520.2,122.31,4.0,In Transit
ORD10239,2024-12-08,2024-12-12,Chennai,Ahmedabad,BlueDart,Road,WH-East,11.37,579.9,173.41,4.0,Delivered
ORD10949,2024-07-16,2024-07-26,mumbai,Kolkata,FedEx,Rail,WH-Central,15.15,1172.3,227.21,5.0,Delivered
ORD10139,2024-03-16,2024-03-19,Ahmedabad,Lucknow,BlueDart,Road,WH-South,,426.7,185.94,4.0,Delivered
ORD10848,2024-03-01,,Lucknow,Chennai,BlueDart,Sea,WH-Central,44.51,1993.1,414.46,,In Transit
ORD11025,2024-12-09,2024-12-10,Jaipur,Mumbai,Delhivery,Air,WH-West,2.56,110.7,-19.92,5.0,Delivered
ORD10900,2024-01-31,2024-02-04,Jaipur,Mumbai,Delhivery,Road,WH-East,40.75,505.3,287.62,4.0,Delivered
ORD10731,2024-12-14,2024-12-18,Kolkata,Mumbai,XpressBees,Road,WH-South,5.8,429.1,103.03,4.0,Delivered
ORD10264,2024-11-05,2024-11-06,Mumbai,Chennai,FedEx,Air,WH-South,21.48,150.9,157.26,1.0,Delivered
ORD10274,2024-12-22,2024-12-27,Mumbai,Kolkata,Ekart,Road,WH-West,66.77,493.5,361.72,4.0,Delivered
ORD11094,2024-01-23,2024-02-02,Mumbai,Chennai,DHL,Sea,WH-East,39.04,1022.6,289.1,3.0,Delivered
ORD10444,2024-03-29,2024-04-03,Mumbai,Chennai,Delhivery,Rail,WH-West,27.77,753.4,296.18,4.0,Delivered
ORD10039,2024-07-31,2024-08-04,Bengaluru,Pune,Delhivery,Road,WH-East,50.94,387.4,305.9,5.0,Delivered
ORD10021,2024-03-11,2024-03-16,Lucknow,Pune,BlueDart,Rail,WH-East,13.91,746.6,175.06,4.0,Delivered
ORD10705,2024-04-23,,Delhi,Kolkata,BlueDart,Rail,WH-North,38.88,312.8,211.73,5.0,Cancelled
ORD10517,2024-10-22,,lucknow,Bengaluru,BlueDart,Road,WH-South,38.47,224.4,172.07,4.0,Delayed
ORD10354,2024-04-08,2024-04-12,Kolkata,Bengaluru,XpressBees,Road,WH-North,14.62,422.6,166.46,5.0,Delivered
ORD10297,2024-08-27,2024-08-31,Kolkata,Chennai,XpressBees,Road,WH-East,34.69,266.5,188.92,4.0,Delivered
ORD11076,2024-04-27,2024-04-29,Jaipur,Bengaluru,Delhivery,Road,WH-North,78.27,182.3,355.23,1.0,Delivered
ORD10839,2024-03-24,,Delhi,Chennai,Delhivery,Air,WH-West,41.05,262.9,188.87,2.0,Delayed
ORD10924,2024-09-03,2024-09-08,Jaipur,Bengaluru,DHL,Road,WH-North,2.61,762.7,117.39,,Delivered
ORD10122,09/05/2024,2024-05-13,Bengaluru,Lucknow,BlueDart,Road,WH-South,12.86,501.2,157.32,5.0,Delivered
ORD11091,2024-08-04,2024-08-11,Hyderabad,Jaipur,DHL,Rail,WH-East,9.32,827.4,104.65,3.0,Delivered
ORD10417,2024-11-12,2024-11-14,Delhi,Pune,DHL,Road,WH-East,42.78,200.4,246.87,4.0,Delivered
ORD10966,2024-08-22,2024-08-23,Pune,Jaipur,BlueDart,Air,WH-North,,132.9,412.01,1.0,Delivered
ORD10157,2024-09-06,2024-09-10,Kolkata,Chennai,  Delhivery  ,Road,WH-North,32.97,407.8,232.39,4.0,Delivered
ORD11063,2024-09-21,2024-09-22,Kolkata,Jaipur,Delhivery,Air,WH-North,,216.6,300.55,4.0,Delivered
ORD10189,2024-05-04,2024-05-05,Delhi,Chennai,Delhivery,Road,WH-East,42.46,115.6,333.28,4.0,Delivered
ORD10589,2024-10-11,2024-10-15,Chennai,Mumbai,BlueDart,Rail,WH-Central,59.8,370.3,360.33,2.0,Delivered
ORD10760,2024-01-22,2024-01-24,Hyderabad,Delhi,FedEx,Road,WH-Central,63.83,281.3,326.85,4.0,Delivered
ORD11062,2024-12-25,2024-12-28,bengaluru,Lucknow,Ekart,Rail,WH-West,19.95,254.7,138.98,,Delivered
ORD10242,2024-08-05,,Ahmedabad,Delhi,DHL,Road,WH-West,4.3,485.2,159.17,4.0,In Transit
ORD10884,2024-07-04,2024-07-08,Lucknow,Mumbai,  FedEx  ,Road,WH-Central,26.41,362.8,,5.0,Delivered
ORD10620,2024-04-09,2024-04-10,Bengaluru,Mumbai,XpressBees,Air,WH-West,79.88,105.1,408.01,5.0,Delivered
ORD10650,2024-04-07,2024-04-10,Mumbai,Pune,DHL,Road,WH-West,0.69,267.5,70.72,5.0,Delivered
ORD10503,2024-03-26,,Mumbai,Bengaluru,  DHL  ,Road,WH-Central,41.94,331.5,237.56,5.0,In Transit
ORD10922,2024-06-16,2024-06-24,Pune,Delhi,Delhivery,Rail,WH-East,41.34,989.7,300.19,4.0,Delivered
ORD10159,2024-04-04,2024-04-08,Bengaluru,Chennai,BlueDart,Road,WH-Central,16.77,415.2,120.55,3.0,Delivered
ORD10882,2024-09-07,2024-09-07,Chennai,Ahmedabad,Ekart,Air,WH-North,27.38,52.0,148.21,5.0,Delivered
ORD10537,2024-12-14,2024-12-17,Mumbai,Chennai,XpressBees,Road,WH-West,6.72,497.1,158.7,,Delivered
ORD10240,2024-10-21,2024-10-23,bengaluru,Kolkata,DHL,Road,WH-West,30.4,252.8,218.91,5.0,Delivered
ORD10013,2024-03-04,2024-03-08,Bengaluru,Chennai,FedEx,Rail,WH-South,68.63,308.5,352.18,5.0,Delivered
ORD10475,2024-04-19,2024-04-22,Bengaluru,Pune,Ekart,Road,WH-South,6.91,314.8,113.92,2.0,Delivered
ORD11159,2024-09-01,,Delhi,Pune,Ekart,Air,WH-South,85.04,214.8,400.83,3.0,In Transit
ORD10928,2024-10-26,2024-10-31,Chennai,Pune,FedEx,Road,WH-East,22.64,687.4,181.77,4.0,Delivered
ORD10795,2024-07-12,2024-07-16,ahmedabad,Jaipur,XpressBees,Road,WH-Central,14.45,414.3,112.28,4.0,Delivered
ORD10355,2024-01-23,2024-01-27,Chennai,Ahmedabad,XpressBees,Road,WH-South,,368.8,124.5,5.0,Delivered
ORD11058,2024-08-05,2024-08-19,Chennai,Pune,XpressBees,Sea,WH-East,26.9,1879.6,303.09,4.0,Delivered
ORD10334,2024-10-31,2024-11-11,Delhi,Pune,Ekart,Sea,WH-South,6.8,896.6,121.72,3.0,Delivered
ORD10688,2024-05-22,2024-05-27,mumbai,Bengaluru,FedEx,Road,WH-West,42.97,735.3,285.63,3.0,Delivered
ORD10184,2024-09-08,,lucknow,Jaipur,XpressBees,Air,WH-North,9.27,62.8,80.31,5.0,In Transit
ORD10823,2024-01-14,2024-01-26,Delhi,Bengaluru,BlueDart,Sea,WH-North,11.47,1027.3,,5.0,Delivered
ORD11143,2024-05-23,2024-05-29,Pune,Ahmedabad,Delhivery,Rail,WH-Central,18.44,772.1,263.38,5.0,Delivered
ORD11001,2024-07-17,2024-07-21,Ahmedabad,Lucknow,BlueDart,Road,WH-West,27.78,464.6,232.1,5.0,Delivered
ORD10187,2024-06-27,,Delhi,Pune,DHL,Road,WH-North,24.03,364.9,82.38,5.0,Cancelled
ORD10941,2024-09-22,2024-09-26,Jaipur,Ahmedabad,DHL,Road,WH-North,,389.1,,4.0,Delivered
ORD10284,2024-05-18,2024-05-21,Jaipur,Lucknow,DHL,Road,WH-South,17.26,254.8,198.34,5.0,Delivered
ORD10899,2024-01-16,2024-01-17,Ahmedabad,Mumbai,Ekart,Road,WH-North,17.07,226.4,132.65,5.0,Delivered
ORD10165,2024-04-24,,Hyderabad,Delhi,XpressBees,Air,WH-East,60.16,118.9,325.51,4.0,Delayed
ORD10347,2024-06-21,2024-06-24,Delhi,Jaipur,  DHL  ,Road,WH-North,29.78,366.8,183.08,4.0,Delivered
ORD10298,2024-07-19,,Bengaluru,Mumbai,DHL,Road,WH-East,54.83,408.8,315.99,4.0,Cancelled
ORD10535,2024-06-04,2024-06-09,Jaipur,Hyderabad,Delhivery,Road,WH-South,2.92,535.9,95.26,4.0,Delivered
ORD10229,2024-08-30,2024-09-03,Jaipur,Lucknow,Ekart,Road,WH-West,54.25,507.8,327.43,4.0,Delivered
ORD10041,2024-10-07,2024-10-12,Kolkata,Pune,DHL,Rail,WH-South,5.06,741.1,77.31,5.0,Delivered
ORD10868,2024-06-18,2024-06-22,Chennai,Mumbai,BlueDart,Road,WH-East,8.82,581.3,137.55,5.0,Delivered
ORD10748,2024-10-08,2024-10-09,Pune,Chennai,BlueDart,Air,WH-North,78.47,98.7,398.36,5.0,Delivered
ORD11177,2024-08-16,,Hyderabad,Pune,BlueDart,Road,WH-North,55.58,869.6,379.55,5.0,Delayed
ORD10446,2024-02-04,2024-02-08,Ahmedabad,Chennai,Delhivery,Road,WH-West,28.19,301.8,270.23,3.0,Delivered
ORD10349,2024-10-30,2024-11-02,hyderabad,Kolkata,Delhivery,Road,WH-West,37.49,400.4,218.32,,Delivered
ORD10045,2024-03-17,2024-03-18,Delhi,Pune,Ekart,Road,WH-West,47.22,175.9,206.0,5.0,Delivered
ORD11182,2024-05-07,2024-05-11,Chennai,Pune,BlueDart,Road,WH-East,36.9,281.4,288.03,4.0,Delivered
ORD10683,2024-05-07,2024-05-12,Ahmedabad,Bengaluru,FedEx,Rail,WH-West,14.12,424.4,91.4,1.0,Delivered
ORD10108,2024-09-07,2024-09-11,Lucknow,Chennai,Ekart,Road,WH-Central,33.58,415.2,251.44,2.0,Delivered
ORD10029,2024-02-13,2024-02-18,Lucknow,Delhi,DHL,Road,WH-North,65.0,610.9,,3.0,Delivered
ORD10181,2024-07-02,2024-07-07,Delhi,Chennai,DHL,Rail,WH-South,19.34,651.0,,5.0,Delivered
ORD10621,2024-08-22,2024-08-27,Mumbai,Chennai,XpressBees,Road,WH-South,17.88,476.0,193.8,3.0,Delivered
ORD10634,2024-11-23,2024-11-28,Kolkata,Pune,Delhivery,Road,WH-West,40.97,363.8,,4.0,Delivered
ORD10104,2024-02-05,2024-02-10,Kolkata,Pune,Ekart,Road,WH-West,4.75,670.4,135.74,4.0,Delivered
ORD10060,2024-11-27,2024-11-28,Lucknow,Kolkata,FedEx,Road,WH-North,66.6,253.3,381.16,4.0,Delivered
ORD10658,2024-02-19,2024-02-23,Kolkata,Lucknow,Delhivery,Road,WH-East,23.57,458.4,232.77,5.0,Delivered
ORD11107,2024-10-28,2024-11-09,Lucknow,Hyderabad,Ekart,Sea,WH-Central,8.55,887.1,163.47,4.0,Delivered
ORD10490,2024-11-12,2024-11-13,Hyderabad,Ahmedabad,FedEx,Air,WH-East,73.78,224.3,370.75,3.0,Delivered
ORD10315,2024-10-10,2024-10-15,Jaipur,Delhi,,Road,WH-Central,47.4,601.3,294.59,5.0,Delivered
ORD10381,2024-08-07,2024-08-08,Pune,Bengaluru,FedEx,Air,WH-South,2.74,209.5,64.31,2.0,Delivered
ORD10422,2024-07-03,,Ahmedabad,Hyderabad,DHL,Road,WH-North,33.18,407.8,186.83,2.0,Cancelled
ORD11186,2024-07-04,2024-07-08,Lucknow,Hyderabad,FedEx,Road,WH-South,29.09,676.0,220.77,3.0,Delivered
ORD10445,2024-09-26,2024-09-26,Mumbai,Delhi,Ekart,Air,WH-North,23.1,117.7,161.07,4.0,Delivered
ORD10663,2024-05-26,2024-05-29,Kolkata,Mumbai,BlueDart,Road,WH-East,23.04,503.4,192.59,4.0,Delivered
ORD11024,2024-01-01,2024-01-01,Chennai,Jaipur,Ekart,Air,WH-North,57.07,98.0,385.76,4.0,Delivered
ORD10779,2024-11-29,2024-12-02,Chennai,Jaipur,Delhivery,Road,WH-Central,47.98,473.7,301.03,3.0,Delivered
ORD10626,2024-09-04,2024-09-22,Hyderabad,Lucknow,Delhivery,Sea,WH-South,13.11,2315.9,281.89,1.0,Delivered
ORD11112,2024-05-23,2024-05-26,Hyderabad,Lucknow,XpressBees,Road,WH-Central,24.62,515.0,150.42,4.0,Delivered
ORD11101,2024-04-30,,Ahmedabad,Mumbai,DHL,Sea,WH-South,33.71,1481.1,335.4,5.0,Delayed
ORD10268,2024-03-15,2024-03-19,Mumbai,Ahmedabad,FedEx,Road,WH-East,16.01,558.8,173.51,1.0,Delivered
ORD10929,2024-12-27,2024-12-28,Delhi,Chennai,FedEx,Road,WH-North,17.56,125.6,219.41,3.0,Delivered
ORD11147,2024-02-27,,Ahmedabad,Bengaluru,  FedEx  ,Rail,WH-South,25.13,1024.4,264.05,5.0,Delayed
ORD11119,2024-11-10,2024-11-14,Ahmedabad,Jaipur,DHL,Road,WH-East,0.67,610.7,130.91,1.0,Delivered
ORD10011,2024-04-11,2024-04-14,Delhi,Bengaluru,FedEx,Road,WH-Central,31.31,373.7,266.5,3.0,Delivered
ORD10114,2024-01-10,2024-01-12,lucknow,Ahmedabad,Delhivery,Road,WH-South,5.52,277.9,190.22,5.0,Delivered
ORD10843,2024-07-27,,Lucknow,Ahmedabad,FedEx,Road,WH-North,43.22,317.6,244.56,3.0,Delayed
ORD10352,2024-04-24,2024-04-24,Lucknow,Ahmedabad,BlueDart,Air,WH-North,17.79,99.7,130.87,5.0,Delivered
ORD10335,2024-07-16,2024-07-28,Jaipur,Kolkata,DHL,Sea,WH-Central,6.96,1271.1,203.22,3.0,Delivered
ORD10773,2024-04-04,,Hyderabad,Delhi,DHL,Road,WH-South,16.63,295.0,201.03,5.0,Delayed
ORD10690,2024-08-04,2024-08-11,Kolkata,Lucknow,BlueDart,Rail,WH-North,35.63,499.9,314.68,4.0,Delivered
ORD10790,2024-02-09,2024-02-10,Pune,Mumbai,Delhivery,Air,WH-Central,,155.8,114.38,1.0,Delivered
ORD10531,2024-04-06,,Delhi,Pune,XpressBees,Air,WH-East,13.62,,146.21,5.0,In Transit
ORD10867,2024-10-08,2024-10-15,Mumbai,Kolkata,Ekart,Rail,WH-East,47.38,901.0,391.42,2.0,Delivered
ORD10169,2024-11-11,,Pune,Delhi,XpressBees,Road,WH-East,45.26,500.1,284.8,5.0,Cancelled
ORD10239,2024-12-08,2024-12-12,Chennai,Ahmedabad,BlueDart,Road,WH-East,11.37,579.9,173.41,4.0,Delivered
ORD11184,2024-12-12,,jaipur,Delhi,XpressBees,Sea,WH-South,24.94,1128.6,261.44,5.0,Delayed
ORD10073,2024-06-03,2024-06-05,Lucknow,Kolkata,FedEx,Air,WH-Central,32.91,148.4,205.23,,Delivered
ORD11086,2024-01-26,,Chennai,Jaipur,Ekart,Air,WH-East,17.26,121.0,185.84,,Cancelled
ORD10761,2024-12-27,2024-12-31,bengaluru,Kolkata,Ekart,Road,WH-Central,42.98,,238.48,5.0,Delivered
ORD10740,2024-01-27,2024-01-28,Hyderabad,Lucknow,FedEx,Road,WH-North,,118.8,324.63,4.0,Delivered
ORD10750,2024-09-01,2024-09-04,Jaipur,Kolkata,Delhivery,Road,WH-South,38.26,374.7,259.95,4.0,Delivered
ORD10741,2024-04-17,2024-04-22,Ahmedabad,Bengaluru,Ekart,Rail,WH-North,34.38,744.1,314.82,5.0,Delivered
ORD10830,2024-08-23,2024-08-28,Bengaluru,Pune,DHL,Rail,WH-West,31.72,599.2,278.29,5.0,Delivered
ORD10047,2024-05-09,2024-05-11,Kolkata,Pune,BlueDart,Road,WH-Central,8.59,250.0,113.56,3.0,Delivered
ORD10762,2024-05-22,2024-06-04,Bengaluru,Hyderabad,Delhivery,Sea,WH-South,39.61,1448.6,333.32,4.0,Delivered
ORD10591,2024-04-07,2024-04-10,Chennai,Mumbai,Ekart,Road,WH-East,65.44,343.7,455.99,3.0,Delivered
ORD10807,2024-03-19,2024-03-20,Hyderabad,Jaipur,DHL,Air,WH-Central,26.07,222.9,155.43,5.0,Delivered
ORD11083,2024-09-09,2024-09-10,Chennai,Ahmedabad,FedEx,Air,WH-South,12.6,102.5,53.98,4.0,Delivered
ORD10505,2024-12-20,2024-12-22,Pune,Delhi,DHL,Rail,WH-South,41.07,348.5,,3.0,Delivered
ORD11044,2024-11-07,,Chennai,Pune,BlueDart,Road,WH-West,49.77,445.6,319.1,4.0,Cancelled
ORD10652,2024-11-03,,Jaipur,Ahmedabad,BlueDart,Road,WH-East,39.94,640.0,249.0,4.0,In Transit
ORD10192,2024-07-24,,Pune,Chennai,XpressBees,Road,WH-Central,90.89,425.7,446.77,5.0,Cancelled
ORD10244,2024-03-31,2024-04-05,Ahmedabad,Kolkata,Delhivery,Rail,WH-West,15.01,593.3,233.78,5.0,Delivered
ORD10059,2024-10-18,2024-10-24,Chennai,Jaipur,FedEx,Road,WH-East,17.6,730.2,165.51,4.0,Delivered
ORD10176,2024-08-15,2024-08-18,Mumbai,Lucknow,Ekart,Road,WH-North,1.07,368.6,26.31,4.0,Delivered
ORD10449,2024-10-01,,Kolkata,Jaipur,DHL,Road,WH-North,9.31,,125.84,1.0,Delayed
ORD10055,2024-05-07,2024-05-11,Jaipur,Ahmedabad,XpressBees,Road,WH-East,26.77,274.6,211.95,5.0,Delivered
ORD10919,2024-12-04,,Kolkata,Mumbai,Delhivery,Road,WH-South,51.2,525.7,314.4,5.0,Delayed
ORD11092,2024-11-06,,Pune,Ahmedabad,FedEx,Air,WH-South,18.1,138.5,124.45,5.0,Delayed
ORD11192,2024-10-02,2024-10-03,Mumbai,Lucknow,  BlueDart  ,Air,WH-South,14.27,143.3,105.14,5.0,Delivered
ORD10664,2024-11-28,2024-12-03,Jaipur,Chennai,BlueDart,Road,WH-West,56.25,569.9,349.07,3.0,Delivered
ORD11059,2024-03-04,2024-03-06,Ahmedabad,Bengaluru,Delhivery,Road,WH-North,37.2,216.2,201.3,3.0,Delivered
ORD10641,2024-11-09,2024-11-10,Pune,Bengaluru,BlueDart,Air,WH-West,24.71,76.8,138.73,5.0,Delivered
